          Evm          Svm          E11          E22          E33          E23          E13          E12             SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP    TAYLAV      WORKAV
  0.50794E+00  0.25903E+01     0.44000E+00  0.00000E+00 -0.44000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14785E+01  0.33098E-01 -0.15116E+01  0.17998E-01  0.12851E-01  0.96793E-02      298.     2.114  0.1179E+01
  0.53102E+00  0.25927E+01     0.46000E+00  0.00000E+00 -0.46000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14798E+01  0.33246E-01 -0.15130E+01  0.17062E-01  0.13133E-01  0.98388E-02      298.     2.116  0.1232E+01
  0.55411E+00  0.25947E+01     0.48000E+00  0.00000E+00 -0.48000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14809E+01  0.33420E-01 -0.15143E+01  0.16125E-01  0.13407E-01  0.99439E-02      298.     2.117  0.1285E+01
  0.57720E+00  0.25965E+01     0.50000E+00  0.00000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14818E+01  0.33538E-01 -0.15154E+01  0.15265E-01  0.13641E-01  0.10041E-01      298.     2.119  0.1338E+01
  0.60028E+00  0.25969E+01     0.52000E+00  0.00000E+00 -0.52000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14820E+01  0.33765E-01 -0.15158E+01  0.14028E-01  0.13854E-01  0.10269E-01      298.     2.120  0.1391E+01
  0.62337E+00  0.25986E+01     0.54000E+00  0.00000E+00 -0.54000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14831E+01  0.33437E-01 -0.15166E+01  0.13502E-01  0.13804E-01  0.10467E-01      298.     2.122  0.1444E+01
  0.64646E+00  0.26001E+01     0.56000E+00  0.00000E+00 -0.56000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14842E+01  0.33093E-01 -0.15173E+01  0.13072E-01  0.13695E-01  0.10633E-01      298.     2.123  0.1498E+01
  0.66955E+00  0.26017E+01     0.58000E+00  0.00000E+00 -0.58000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14852E+01  0.32803E-01 -0.15180E+01  0.12674E-01  0.13545E-01  0.10771E-01      298.     2.124  0.1551E+01
  0.69263E+00  0.26031E+01     0.60000E+00  0.00000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14862E+01  0.32588E-01 -0.15188E+01  0.12301E-01  0.13365E-01  0.10890E-01      298.     2.125  0.1605E+01
  0.71572E+00  0.26041E+01     0.62000E+00  0.00000E+00 -0.62000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14867E+01  0.32657E-01 -0.15194E+01  0.11484E-01  0.12934E-01  0.11103E-01      298.     2.126  0.1659E+01
  0.73881E+00  0.26055E+01     0.64000E+00  0.00000E+00 -0.64000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14875E+01  0.32788E-01 -0.15203E+01  0.11014E-01  0.12724E-01  0.11153E-01      298.     2.127  0.1712E+01
  0.76190E+00  0.26069E+01     0.66000E+00  0.00000E+00 -0.66000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14881E+01  0.33216E-01 -0.15213E+01  0.10590E-01  0.12589E-01  0.11139E-01      298.     2.128  0.1766E+01
  0.78498E+00  0.26084E+01     0.68000E+00  0.00000E+00 -0.68000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14887E+01  0.33600E-01 -0.15223E+01  0.10630E-01  0.12749E-01  0.11035E-01      298.     2.129  0.1820E+01
  0.80807E+00  0.26095E+01     0.70000E+00  0.00000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14890E+01  0.34296E-01 -0.15233E+01  0.10221E-01  0.12700E-01  0.10959E-01      298.     2.130  0.1874E+01
  0.83116E+00  0.26106E+01     0.72000E+00  0.00000E+00 -0.72000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14892E+01  0.35131E-01 -0.15243E+01  0.97108E-02  0.12698E-01  0.10840E-01      298.     2.131  0.1928E+01
  0.85425E+00  0.26109E+01     0.74000E+00  0.00000E+00 -0.74000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14895E+01  0.34929E-01 -0.15245E+01  0.96616E-02  0.12744E-01  0.10805E-01      298.     2.132  0.1983E+01
  0.87733E+00  0.26117E+01     0.76000E+00  0.00000E+00 -0.76000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14897E+01  0.35495E-01 -0.15252E+01  0.91161E-02  0.12770E-01  0.10657E-01      298.     2.132  0.2037E+01
  0.90042E+00  0.26126E+01     0.78000E+00  0.00000E+00 -0.78000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14898E+01  0.36258E-01 -0.15261E+01  0.85344E-02  0.12851E-01  0.10493E-01      298.     2.133  0.2091E+01
  0.92351E+00  0.26136E+01     0.80000E+00  0.00000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14900E+01  0.37061E-01 -0.15270E+01  0.79388E-02  0.12972E-01  0.10330E-01      298.     2.134  0.2146E+01
  0.94660E+00  0.26145E+01     0.82000E+00  0.00000E+00 -0.82000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14901E+01  0.37873E-01 -0.15279E+01  0.73345E-02  0.13127E-01  0.10175E-01      298.     2.135  0.2200E+01
  0.96968E+00  0.26154E+01     0.84000E+00  0.00000E+00 -0.84000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14902E+01  0.38702E-01 -0.15289E+01  0.67267E-02  0.13311E-01  0.10037E-01      298.     2.136  0.2255E+01
  0.99277E+00  0.26163E+01     0.86000E+00  0.00000E+00 -0.86000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14902E+01  0.39559E-01 -0.15298E+01  0.61222E-02  0.13519E-01  0.99194E-02      298.     2.136  0.2309E+01
  0.10159E+01  0.26172E+01     0.88000E+00  0.00000E+00 -0.88000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14903E+01  0.40446E-01 -0.15307E+01  0.55286E-02  0.13747E-01  0.98260E-02      298.     2.137  0.2364E+01
  0.10389E+01  0.26181E+01     0.90000E+00  0.00000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14904E+01  0.41359E-01 -0.15317E+01  0.49540E-02  0.13992E-01  0.97589E-02      298.     2.138  0.2419E+01
  0.10620E+01  0.26191E+01     0.92000E+00  0.00000E+00 -0.92000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14904E+01  0.42293E-01 -0.15327E+01  0.44059E-02  0.14250E-01  0.97186E-02      298.     2.139  0.2473E+01
  0.10851E+01  0.26192E+01     0.94000E+00  0.00000E+00 -0.94000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14922E+01  0.38959E-01 -0.15312E+01  0.39374E-02  0.14530E-01  0.98270E-02      298.     2.139  0.2528E+01
  0.11082E+01  0.26199E+01     0.96000E+00  0.00000E+00 -0.96000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14911E+01  0.41913E-01 -0.15330E+01  0.33190E-02  0.14874E-01  0.97626E-02      298.     2.139  0.2583E+01
  0.11313E+01  0.26222E+01     0.98000E+00  0.00000E+00 -0.98000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14921E+01  0.42608E-01 -0.15347E+01  0.29357E-02  0.14999E-01  0.97750E-02      298.     2.140  0.2638E+01
  0.11544E+01  0.26236E+01     0.10000E+01  0.00000E+00 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14923E+01  0.43606E-01 -0.15359E+01  0.25235E-02  0.15251E-01  0.98065E-02      298.     2.141  0.2693E+01
  0.11775E+01  0.26248E+01     0.10200E+01  0.00000E+00 -0.10200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14924E+01  0.44785E-01 -0.15372E+01  0.21595E-02  0.15493E-01  0.98574E-02      298.     2.142  0.2748E+01
  0.12005E+01  0.26261E+01     0.10400E+01  0.00000E+00 -0.10400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14925E+01  0.46161E-01 -0.15386E+01  0.18405E-02  0.15716E-01  0.99197E-02      298.     2.143  0.2803E+01
  0.12236E+01  0.26276E+01     0.10600E+01  0.00000E+00 -0.10600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14925E+01  0.47769E-01 -0.15402E+01  0.15639E-02  0.15918E-01  0.99907E-02      298.     2.144  0.2858E+01
  0.12467E+01  0.26303E+01     0.10800E+01  0.00000E+00 -0.10800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14934E+01  0.49015E-01 -0.15424E+01  0.13350E-02  0.16065E-01  0.10105E-01      298.     2.145  0.2913E+01
  0.12698E+01  0.26317E+01     0.11000E+01  0.00000E+00 -0.11000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14931E+01  0.51056E-01 -0.15442E+01  0.11368E-02  0.16236E-01  0.10199E-01      298.     2.146  0.2968E+01
  0.12929E+01  0.26319E+01     0.11200E+01  0.00000E+00 -0.11200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14920E+01  0.53380E-01 -0.15454E+01  0.10040E-02  0.16420E-01  0.10443E-01      298.     2.148  0.3023E+01
  0.13160E+01  0.26338E+01     0.11400E+01  0.00000E+00 -0.11400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14919E+01  0.55611E-01 -0.15475E+01  0.86347E-03  0.16558E-01  0.10547E-01      298.     2.149  0.3078E+01
  0.13390E+01  0.26339E+01     0.11600E+01  0.00000E+00 -0.11600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14908E+01  0.57739E-01 -0.15486E+01  0.75983E-03  0.16680E-01  0.10688E-01      298.     2.150  0.3134E+01
  0.13621E+01  0.26355E+01     0.11800E+01  0.00000E+00 -0.11800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14903E+01  0.60480E-01 -0.15508E+01  0.66335E-03  0.16807E-01  0.10830E-01      298.     2.152  0.3189E+01
  0.13852E+01  0.26373E+01     0.12000E+01  0.00000E+00 -0.12000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14898E+01  0.63463E-01 -0.15533E+01  0.57810E-03  0.16929E-01  0.10990E-01      298.     2.153  0.3244E+01
  0.14083E+01  0.26393E+01     0.12200E+01  0.00000E+00 -0.12200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14892E+01  0.66660E-01 -0.15559E+01  0.50092E-03  0.17048E-01  0.11168E-01      298.     2.154  0.3300E+01
  0.14313E+01  0.26413E+01     0.12400E+01  0.00000E+00 -0.12400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14886E+01  0.70060E-01 -0.15587E+01  0.43033E-03  0.17164E-01  0.11366E-01      298.     2.156  0.3355E+01
  0.14544E+01  0.26434E+01     0.12600E+01  0.00000E+00 -0.12600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14879E+01  0.73651E-01 -0.15615E+01  0.36631E-03  0.17278E-01  0.11585E-01      298.     2.157  0.3410E+01
  0.14775E+01  0.26456E+01     0.12800E+01  0.00000E+00 -0.12800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14871E+01  0.77421E-01 -0.15646E+01  0.30983E-03  0.17392E-01  0.11825E-01      298.     2.159  0.3466E+01
  0.15006E+01  0.26511E+01     0.13000E+01  0.00000E+00 -0.13000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14891E+01  0.79528E-01 -0.15687E+01  0.19964E-03  0.17602E-01  0.12142E-01      298.     2.161  0.3521E+01
  0.15236E+01  0.26501E+01     0.13200E+01  0.00000E+00 -0.13200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14865E+01  0.83311E-01 -0.15699E+01  0.16745E-03  0.17685E-01  0.12534E-01      298.     2.162  0.3577E+01
  0.15467E+01  0.26522E+01     0.13400E+01  0.00000E+00 -0.13400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14857E+01  0.87080E-01 -0.15728E+01  0.12137E-03  0.17822E-01  0.12869E-01      298.     2.164  0.3632E+01
  0.15698E+01  0.26546E+01     0.13600E+01  0.00000E+00 -0.13600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14849E+01  0.90941E-01 -0.15759E+01  0.83193E-04  0.17965E-01  0.13228E-01      298.     2.165  0.3688E+01
  0.15928E+01  0.26570E+01     0.13800E+01  0.00000E+00 -0.13800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14842E+01  0.94895E-01 -0.15791E+01  0.51455E-04  0.18113E-01  0.13610E-01      298.     2.167  0.3743E+01
  0.16159E+01  0.26594E+01     0.14000E+01  0.00000E+00 -0.14000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14834E+01  0.98938E-01 -0.15823E+01  0.23433E-04  0.18266E-01  0.14013E-01      298.     2.169  0.3799E+01
  0.16389E+01  0.26619E+01     0.14200E+01  0.00000E+00 -0.14200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14826E+01  0.10307E+00 -0.15856E+01 -0.40656E-05  0.18425E-01  0.14436E-01      298.     2.171  0.3854E+01
  0.16620E+01  0.26645E+01     0.14400E+01  0.00000E+00 -0.14400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14817E+01  0.10730E+00 -0.15890E+01 -0.34301E-04  0.18587E-01  0.14876E-01      298.     2.172  0.3910E+01
  0.16850E+01  0.26672E+01     0.14600E+01  0.00000E+00 -0.14600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14809E+01  0.11162E+00 -0.15925E+01 -0.70237E-04  0.18754E-01  0.15335E-01      298.     2.174  0.3966E+01
  0.17081E+01  0.26705E+01     0.14800E+01  0.00000E+00 -0.14800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14792E+01  0.11815E+00 -0.15973E+01 -0.60588E-04  0.18860E-01  0.15666E-01      298.     2.176  0.4021E+01
  0.17311E+01  0.26732E+01     0.15000E+01  0.00000E+00 -0.15000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14782E+01  0.12256E+00 -0.16008E+01 -0.10430E-03  0.19055E-01  0.16192E-01      298.     2.178  0.4077E+01
  0.17542E+01  0.26761E+01     0.15200E+01  0.00000E+00 -0.15200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14773E+01  0.12717E+00 -0.16045E+01 -0.16639E-03  0.19228E-01  0.16701E-01      298.     2.180  0.4133E+01
  0.17772E+01  0.26797E+01     0.15400E+01  0.00000E+00 -0.15400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14754E+01  0.13424E+00 -0.16097E+01 -0.17655E-03  0.19327E-01  0.17044E-01      298.     2.182  0.4188E+01
  0.18002E+01  0.26854E+01     0.15600E+01  0.00000E+00 -0.15600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14754E+01  0.13998E+00 -0.16154E+01 -0.30117E-03  0.19641E-01  0.17671E-01      298.     2.185  0.4244E+01
  0.18232E+01  0.26884E+01     0.15800E+01  0.00000E+00 -0.15800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14745E+01  0.14473E+00 -0.16192E+01 -0.39954E-03  0.19822E-01  0.18169E-01      298.     2.187  0.4300E+01
  0.18463E+01  0.26901E+01     0.16000E+01  0.00000E+00 -0.16000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14716E+01  0.15150E+00 -0.16231E+01 -0.43111E-03  0.19888E-01  0.18788E-01      298.     2.189  0.4355E+01
  0.18693E+01  0.26953E+01     0.16200E+01  0.00000E+00 -0.16200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14719E+01  0.15614E+00 -0.16280E+01 -0.57206E-03  0.20150E-01  0.19196E-01      298.     2.191  0.4411E+01
  0.18923E+01  0.26968E+01     0.16400E+01  0.00000E+00 -0.16400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14694E+01  0.16192E+00 -0.16314E+01 -0.67932E-03  0.20309E-01  0.19792E-01      298.     2.193  0.4467E+01
  0.19153E+01  0.26994E+01     0.16600E+01  0.00000E+00 -0.16600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14664E+01  0.16986E+00 -0.16362E+01 -0.67122E-03  0.20276E-01  0.20138E-01      298.     2.195  0.4523E+01
  0.19382E+01  0.27044E+01     0.16800E+01  0.00000E+00 -0.16800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14659E+01  0.17555E+00 -0.16415E+01 -0.83665E-03  0.20595E-01  0.20701E-01      298.     2.198  0.4579E+01
  0.19612E+01  0.27094E+01     0.17000E+01  0.00000E+00 -0.17000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14656E+01  0.18097E+00 -0.16466E+01 -0.10195E-02  0.20852E-01  0.21015E-01      298.     2.200  0.4634E+01
  0.19842E+01  0.27106E+01     0.17200E+01  0.00000E+00 -0.17200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14630E+01  0.18654E+00 -0.16496E+01 -0.11016E-02  0.20940E-01  0.21694E-01      298.     2.202  0.4690E+01
  0.20072E+01  0.27180E+01     0.17400E+01  0.00000E+00 -0.17400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14626E+01  0.19466E+00 -0.16572E+01 -0.12650E-02  0.21038E-01  0.21820E-01      298.     2.205  0.4746E+01
  0.20301E+01  0.27196E+01     0.17600E+01  0.00000E+00 -0.17600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14599E+01  0.20066E+00 -0.16605E+01 -0.13385E-02  0.21303E-01  0.22413E-01      298.     2.207  0.4802E+01
  0.20531E+01  0.27245E+01     0.17800E+01  0.00000E+00 -0.17800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14593E+01  0.20631E+00 -0.16656E+01 -0.15562E-02  0.21596E-01  0.22482E-01      298.     2.209  0.4858E+01
  0.20760E+01  0.27265E+01     0.18000E+01  0.00000E+00 -0.18000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14556E+01  0.21457E+00 -0.16701E+01 -0.15440E-02  0.21412E-01  0.22918E-01      298.     2.211  0.4914E+01
  0.20989E+01  0.27335E+01     0.18200E+01  0.00000E+00 -0.18200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14563E+01  0.22012E+00 -0.16764E+01 -0.17472E-02  0.21862E-01  0.23173E-01      298.     2.214  0.4970E+01
  0.21219E+01  0.27374E+01     0.18400E+01  0.00000E+00 -0.18400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14539E+01  0.22768E+00 -0.16816E+01 -0.18604E-02  0.21887E-01  0.23341E-01      298.     2.216  0.5026E+01
  0.21448E+01  0.27407E+01     0.18600E+01  0.00000E+00 -0.18600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14529E+01  0.23250E+00 -0.16854E+01 -0.19503E-02  0.22188E-01  0.23620E-01      298.     2.218  0.5082E+01
  0.21677E+01  0.27445E+01     0.18800E+01  0.00000E+00 -0.18800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14518E+01  0.23782E+00 -0.16897E+01 -0.20840E-02  0.22372E-01  0.23882E-01      298.     2.220  0.5137E+01
  0.21906E+01  0.27482E+01     0.19000E+01  0.00000E+00 -0.19000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14506E+01  0.24323E+00 -0.16939E+01 -0.22113E-02  0.22538E-01  0.24092E-01      298.     2.222  0.5193E+01
  0.22134E+01  0.27518E+01     0.19200E+01  0.00000E+00 -0.19200E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14494E+01  0.24863E+00 -0.16980E+01 -0.23325E-02  0.22702E-01  0.24249E-01      298.     2.224  0.5250E+01
  0.22363E+01  0.27554E+01     0.19400E+01  0.00000E+00 -0.19400E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14482E+01  0.25402E+00 -0.17022E+01 -0.24469E-02  0.22866E-01  0.24354E-01      298.     2.226  0.5306E+01
  0.22592E+01  0.27589E+01     0.19600E+01  0.00000E+00 -0.19600E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14458E+01  0.26109E+00 -0.17069E+01 -0.26344E-02  0.23194E-01  0.24291E-01      298.     2.228  0.5362E+01
  0.22820E+01  0.27599E+01     0.19800E+01  0.00000E+00 -0.19800E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14412E+01  0.26936E+00 -0.17106E+01 -0.26820E-02  0.23271E-01  0.24175E-01      298.     2.229  0.5418E+01
  0.23049E+01  0.27627E+01     0.20000E+01  0.00000E+00 -0.20000E+01  0.00000E+00  0.00000E+00  0.00000E+00     0.14371E+01  0.27844E+00 -0.17156E+01 -0.27601E-02  0.23458E-01  0.23995E-01      298.     2.229  0.5474E+01
